track_id_assignment_batch_id	assignment_row_number	registry_import_batch_id	registry_import_row_number	source_queue_file	source_queue_row_number	source_csv	source_id	source_title	proposed_display_title	artist	album	assigned_gpmc_track_id	assignment_status	official_track_record_status	pix_status	lt_pix_status	kkr_status	ci_status	assignment_note
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	275	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	275	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	276	gpm_stl.csv	148169165	DEVIL GET AWAY FROM ME	DEVIL GET AWAY FROM ME	KLEIGH	Still Walking	GPMC-TRK-000275	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	276	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	276	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	277	gpm_stl.csv	148169263	THESE ARE THE DAYS	THESE ARE THE DAYS	KLEIGH	Memory’s Malice	GPMC-TRK-000276	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	277	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	277	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	278	gpm_stl.csv	148169321	WALKING ALONE (TOWARD MY DESTINY)	WALKING ALONE (TOWARD MY DESTINY)	KLEIGH	Still Walking	GPMC-TRK-000277	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	278	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	278	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	279	gpm_stl.csv	148169354	DIAMONDS IN THE ROUGH	DIAMONDS IN THE ROUGH	KLEIGH	We Got This	GPMC-TRK-000278	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	279	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	279	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	280	gpm_stl.csv	148169710	ONE HELL OF A RIDE	ONE HELL OF A RIDE	KLEIGH	Lovin’ Loving	GPMC-TRK-000279	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	280	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	280	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	281	gpm_stl.csv	148169791	SHORTY - INSTRO	SHORTY - INSTRO	G Putnam Music	TV/FILM	GPMC-TRK-000280	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	281	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	281	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	282	gpm_stl.csv	148170137	ANGELS OF WAR - INSTRO	ANGELS OF WAR - INSTRO	G Putnam Music	TV/Film	GPMC-TRK-000281	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	282	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	282	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	283	gpm_stl.csv	148170245	BE MINE TONIGHT	BE MINE TONIGHT	KLEIGH	Go for the Heart	GPMC-TRK-000282	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	283	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	283	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	284	gpm_stl.csv	148170257	THE BEST NIGHTS	THE BEST NIGHTS	KLEIGH	- ADVENTURE, TOGETHER, ESCAPE	GPMC-TRK-000283	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	284	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	284	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	285	gpm_stl.csv	148170395	BEATING BLUE - INSTRO	BEATING BLUE - INSTRO	G Putnam Music	Dance It Away	GPMC-TRK-000284	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	285	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	285	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	286	gpm_stl.csv	148170409	BLUE MOUNTAIN - INSTRO	BLUE MOUNTAIN - INSTRO	G Putnam Music	Remembering Forgetting	GPMC-TRK-000285	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	286	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	286	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	287	gpm_stl.csv	148170723	CAN YOU SEE IT?	CAN YOU SEE IT?	KLEIGH	KLEIGH’S Weighs	GPMC-TRK-000286	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	287	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	287	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	288	gpm_stl.csv	148170752	CASTED BEHIND - INSTRO	CASTED BEHIND - INSTRO	G Putnam Music	Crashin’ NOT Fallin’	GPMC-TRK-000287	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	288	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	288	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	289	gpm_stl.csv	148170813	CHANGED YOUR MIND	CHANGED YOUR MIND	KLEIGH	Rough House	GPMC-TRK-000288	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	289	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	289	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	290	gpm_stl.csv	148170874	30 Seconds - INSTRO	30 Seconds - INSTRO	G Putnam Music	Film	GPMC-TRK-000289	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	290	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	290	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	291	gpm_stl.csv	148170919	HERO OF VALOR - INSTRO	HERO OF VALOR - INSTRO	G Putnam Music	TV/Film	GPMC-TRK-000290	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	291	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	291	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	292	gpm_stl.csv	148170953	A QUESTIONING OF FAITH - INSTRO	A QUESTIONING OF FAITH - INSTRO	G Putnam Music	TV/Film	GPMC-TRK-000291	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	292	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	292	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	293	gpm_stl.csv	148171049	AVOIDING THE INEVITABLE - INSTRO	AVOIDING THE INEVITABLE - INSTRO	G Putnam Music	TV/Film	GPMC-TRK-000292	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	293	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	293	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	294	gpm_stl.csv	148171212	CHASE DOWN - INSTRO	CHASE DOWN - INSTRO	G Putnam Music	TV/Film	GPMC-TRK-000293	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	294	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	294	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	295	gpm_stl.csv	148171305	DOWN BABY	DOWN BABY	KLEIGH	Go for the Heart	GPMC-TRK-000294	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	295	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	295	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	296	gpm_stl.csv	148171321	EMPTY SPACE	EMPTY SPACE	KLEIGH	Rough House	GPMC-TRK-000295	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	296	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	296	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	297	gpm_stl.csv	148189105	EMOTION - INSTRO	EMOTION - INSTRO	G Putnam Music	TV/Film	GPMC-TRK-000296	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	297	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	297	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	298	gpm_stl.csv	148189109	GOTTA KEEP MOVIN'	GOTTA KEEP MOVIN'	KLEIGH	We Got This	GPMC-TRK-000297	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	298	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	298	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	299	gpm_stl.csv	148189121	GOTTA BREATHE	GOTTA BREATHE	KLEIGH	Still Walking	GPMC-TRK-000298	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	299	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	299	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	300	gpm_stl.csv	148411581	EVEN IF I TRIED (Minimal)	EVEN IF I TRIED (Minimal)	Rhonda Lester	Growing Stronger	GPMC-TRK-000299	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	300	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	300	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	301	gpm_stl.csv	152025140	LIVE FOR THIS WORLD	LIVE FOR THIS WORLD	KLEIGH	Beautiful World	GPMC-TRK-000300	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	301	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	301	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	302	gpm_stl.csv	152025150	SCORE 3 - THE END - INSTRO	SCORE 3 - THE END - INSTRO	G Putnam Music	CINEMA	GPMC-TRK-000301	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	302	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	302	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	303	gpm_stl.csv	152025171	WHY DOES LIFE HAVE TO BE THIS HARD?	WHY DOES LIFE HAVE TO BE THIS HARD?	KLEIGH	Doin’ the Ev'ryday	GPMC-TRK-000302	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	303	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	303	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	304	gpm_stl.csv	152025172	I NEED AN ANGEL	I NEED AN ANGEL	KLEIGH	Memory’s Malice	GPMC-TRK-000303	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	304	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	304	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	305	gpm_stl.csv	152025173	WE'LL BE FREE	WE'LL BE FREE	KLEIGH	Memory’s Malice	GPMC-TRK-000304	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	305	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	305	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	306	gpm_stl.csv	152025176	BOUGHT INTO YOUR GAME	BOUGHT INTO YOUR GAME	KLEIGH	Still Walking	GPMC-TRK-000305	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	306	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	306	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	307	gpm_stl.csv	153571215	YOUR HEART POUNDING - Nkd	YOUR HEART POUNDING - Nkd	KLEIGH	We Got This	GPMC-TRK-000306	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	307	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	307	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	308	gpm_stl.csv	153628163	DO IT AGAIN	DO IT AGAIN	KLEIGH	Lovin’ Living	GPMC-TRK-000307	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	308	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	308	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	309	gpm_stl.csv	154116877	WE WILL PREVAIL - INSTRO	WE WILL PREVAIL - INSTRO	G Putnam Music	Cinema	GPMC-TRK-000308	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	309	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	309	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	310	gpm_stl.csv	154124113	REVELATIONS - INSTRO	REVELATIONS - INSTRO	G Putnam Music	Caught Off Guard	GPMC-TRK-000309	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	310	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	310	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	311	gpm_stl.csv	161322633	GOING OFF THE DEEP END - DUET	GOING OFF THE DEEP END - DUET	KLEIGH & Lilli O'Dowd	Doin’ the Ev'ryday	GPMC-TRK-000310	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	311	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	311	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	312	gpm_stl.csv	161322848	ALL WE NEED IS SOMEONE - INSTRO	ALL WE NEED IS SOMEONE - INSTRO	G Putnam Music	Film	GPMC-TRK-000311	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	312	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	312	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	313	gpm_stl.csv	161322850	ALL THE THINGS	ALL THE THINGS	KLEIGH	Heart for Heart	GPMC-TRK-000312	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	313	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	313	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	314	gpm_stl.csv	161322851	ANOTHER NIGHT	ANOTHER NIGHT	Zach Jackson, Gregory D Putnam	Countin’ On Countin’ On	GPMC-TRK-000313	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	314	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	314	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	315	gpm_stl.csv	161322852	ARMS AROUND ME	ARMS AROUND ME	KLEIGH	Walking Alone	GPMC-TRK-000314	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	315	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	315	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	316	gpm_stl.csv	161322894	BABY COMES FIRST	BABY COMES FIRST	Elle Christine	Elle's Bells	GPMC-TRK-000315	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
